Date,nifty_close,lag1,lag2,lag3,lag4,lag5
07-07-2003 00:00,1140.55,1138.45,1144.65,1133.8,1130.7,1134.15
08-07-2003 00:00,1145.9,1140.55,1138.45,1144.65,1133.8,1130.7
09-07-2003 00:00,1141.05,1145.9,1140.55,1138.45,1144.65,1133.8
10-07-2003 00:00,1162.35,1141.05,1145.9,1140.55,1138.45,1144.65
11-07-2003 00:00,1161.65,1162.35,1141.05,1145.9,1140.55,1138.45
14-07-2003 00:00,1171.5,1161.65,1162.35,1141.05,1145.9,1140.55
15-07-2003 00:00,1159.85,1171.5,1161.65,1162.35,1141.05,1145.9
16-07-2003 00:00,1168.75,1159.85,1171.5,1161.65,1162.35,1141.05
17-07-2003 00:00,1152,1168.75,1159.85,1171.5,1161.65,1162.35
18-07-2003 00:00,1140,1152,1168.75,1159.85,1171.5,1161.65
21-07-2003 00:00,1115.8,1140,1152,1168.75,1159.85,1171.5
22-07-2003 00:00,1109.2,1115.8,1140,1152,1168.75,1159.85
23-07-2003 00:00,1119.05,1109.2,1115.8,1140,1152,1168.75
24-07-2003 00:00,1139.45,1119.05,1109.2,1115.8,1140,1152
25-07-2003 00:00,1162.75,1139.45,1119.05,1109.2,1115.8,1140
28-07-2003 00:00,1169.2,1162.75,1139.45,1119.05,1109.2,1115.8
29-07-2003 00:00,1174.75,1169.2,1162.75,1139.45,1119.05,1109.2
30-07-2003 00:00,1183,1174.75,1169.2,1162.75,1139.45,1119.05
31-07-2003 00:00,1185.85,1183,1174.75,1169.2,1162.75,1139.45
01-08-2003 00:00,1195.75,1185.85,1183,1174.75,1169.2,1162.75
04-08-2003 00:00,1203.6,1195.75,1185.85,1183,1174.75,1169.2
05-08-2003 00:00,1184.45,1203.6,1195.75,1185.85,1183,1174.75
06-08-2003 00:00,1171.05,1184.45,1203.6,1195.75,1185.85,1183
07-08-2003 00:00,1196.95,1171.05,1184.45,1203.6,1195.75,1185.85
08-08-2003 00:00,1222.65,1196.95,1171.05,1184.45,1203.6,1195.75
11-08-2003 00:00,1232.85,1222.65,1196.95,1171.05,1184.45,1203.6
12-08-2003 00:00,1234.75,1232.85,1222.65,1196.95,1171.05,1184.45
13-08-2003 00:00,1246.9,1234.75,1232.85,1222.65,1196.95,1171.05
14-08-2003 00:00,1247.75,1246.9,1234.75,1232.85,1222.65,1196.95
18-08-2003 00:00,1281.4,1247.75,1246.9,1234.75,1232.85,1222.65
19-08-2003 00:00,1277.7,1281.4,1247.75,1246.9,1234.75,1232.85
20-08-2003 00:00,1287.4,1277.7,1281.4,1247.75,1246.9,1234.75
21-08-2003 00:00,1300.95,1287.4,1277.7,1281.4,1247.75,1246.9
22-08-2003 00:00,1311.15,1300.95,1287.4,1277.7,1281.4,1247.75
25-08-2003 00:00,1271.1,1311.15,1300.95,1287.4,1277.7,1281.4
26-08-2003 00:00,1318.2,1271.1,1311.15,1300.95,1287.4,1277.7
27-08-2003 00:00,1340.3,1318.2,1271.1,1311.15,1300.95,1287.4
28-08-2003 00:00,1341.05,1340.3,1318.2,1271.1,1311.15,1300.95
29-08-2003 00:00,1356.55,1341.05,1340.3,1318.2,1271.1,1311.15
01-09-2003 00:00,1375.95,1356.55,1341.05,1340.3,1318.2,1271.1
02-09-2003 00:00,1385.45,1375.95,1356.55,1341.05,1340.3,1318.2
03-09-2003 00:00,1359.35,1385.45,1375.95,1356.55,1341.05,1340.3
04-09-2003 00:00,1372.7,1359.35,1385.45,1375.95,1356.55,1341.05
05-09-2003 00:00,1398.4,1372.7,1359.35,1385.45,1375.95,1356.55
08-09-2003 00:00,1417.35,1398.4,1372.7,1359.35,1385.45,1375.95
09-09-2003 00:00,1407.05,1417.35,1398.4,1372.7,1359.35,1385.45
10-09-2003 00:00,1409.55,1407.05,1417.35,1398.4,1372.7,1359.35
11-09-2003 00:00,1403.15,1409.55,1407.05,1417.35,1398.4,1372.7
12-09-2003 00:00,1372.1,1403.15,1409.55,1407.05,1417.35,1398.4
15-09-2003 00:00,1329.25,1372.1,1403.15,1409.55,1407.05,1417.35
16-09-2003 00:00,1357.95,1329.25,1372.1,1403.15,1409.55,1407.05
17-09-2003 00:00,1341.6,1357.95,1329.25,1372.1,1403.15,1409.55
18-09-2003 00:00,1302.35,1341.6,1357.95,1329.25,1372.1,1403.15
19-09-2003 00:00,1322.15,1302.35,1341.6,1357.95,1329.25,1372.1
22-09-2003 00:00,1302.9,1322.15,1302.35,1341.6,1357.95,1329.25
23-09-2003 00:00,1328.2,1302.9,1322.15,1302.35,1341.6,1357.95
24-09-2003 00:00,1372.05,1328.2,1302.9,1322.15,1302.35,1341.6
25-09-2003 00:00,1357.2,1372.05,1328.2,1302.9,1322.15,1302.35
26-09-2003 00:00,1386.95,1357.2,1372.05,1328.2,1302.9,1322.15
29-09-2003 00:00,1399.95,1386.95,1357.2,1372.05,1328.2,1302.9
30-09-2003 00:00,1417.1,1399.95,1386.95,1357.2,1372.05,1328.2
01-10-2003 00:00,1420.85,1417.1,1399.95,1386.95,1357.2,1372.05
03-10-2003 00:00,1449.3,1420.85,1417.1,1399.95,1386.95,1357.2
06-10-2003 00:00,1478.9,1449.3,1420.85,1417.1,1399.95,1386.95
07-10-2003 00:00,1477.85,1478.9,1449.3,1420.85,1417.1,1399.95
08-10-2003 00:00,1478.6,1477.85,1478.9,1449.3,1420.85,1417.1
09-10-2003 00:00,1502.1,1478.6,1477.85,1478.9,1449.3,1420.85
10-10-2003 00:00,1523.1,1502.1,1478.6,1477.85,1478.9,1449.3
13-10-2003 00:00,1546.75,1523.1,1502.1,1478.6,1477.85,1478.9
14-10-2003 00:00,1520.8,1546.75,1523.1,1502.1,1478.6,1477.85
15-10-2003 00:00,1537,1520.8,1546.75,1523.1,1502.1,1478.6
16-10-2003 00:00,1555.7,1537,1520.8,1546.75,1523.1,1502.1
17-10-2003 00:00,1569.45,1555.7,1537,1520.8,1546.75,1523.1
20-10-2003 00:00,1542.7,1569.45,1555.7,1537,1520.8,1546.75
21-10-2003 00:00,1506.5,1542.7,1569.45,1555.7,1537,1520.8
22-10-2003 00:00,1494.1,1506.5,1542.7,1569.45,1555.7,1537
23-10-2003 00:00,1470.45,1494.1,1506.5,1542.7,1569.45,1555.7
24-10-2003 00:00,1506.05,1470.45,1494.1,1506.5,1542.7,1569.45
25-10-2003 00:00,1521.95,1506.05,1470.45,1494.1,1506.5,1542.7
27-10-2003 00:00,1485.3,1521.95,1506.05,1470.45,1494.1,1506.5
28-10-2003 00:00,1481.75,1485.3,1521.95,1506.05,1470.45,1494.1
29-10-2003 00:00,1498.45,1481.75,1485.3,1521.95,1506.05,1470.45
30-10-2003 00:00,1516.85,1498.45,1481.75,1485.3,1521.95,1506.05
31-10-2003 00:00,1555.9,1516.85,1498.45,1481.75,1485.3,1521.95
03-11-2003 00:00,1601.65,1555.9,1516.85,1498.45,1481.75,1485.3
04-11-2003 00:00,1618.7,1601.65,1555.9,1516.85,1498.45,1481.75
05-11-2003 00:00,1609.15,1618.7,1601.65,1555.9,1516.85,1498.45
06-11-2003 00:00,1612.2,1609.15,1618.7,1601.65,1555.9,1516.85
07-11-2003 00:00,1592.05,1612.2,1609.15,1618.7,1601.65,1555.9
10-11-2003 00:00,1594.5,1592.05,1612.2,1609.15,1618.7,1601.65
11-11-2003 00:00,1601.15,1594.5,1592.05,1612.2,1609.15,1618.7
12-11-2003 00:00,1603.8,1601.15,1594.5,1592.05,1612.2,1609.15
13-11-2003 00:00,1579.95,1603.8,1601.15,1594.5,1592.05,1612.2
14-11-2003 00:00,1550.45,1579.95,1603.8,1601.15,1594.5,1592.05
15-11-2003 00:00,1562.8,1550.45,1579.95,1603.8,1601.15,1594.5
17-11-2003 00:00,1579.9,1562.8,1550.45,1579.95,1603.8,1601.15
18-11-2003 00:00,1564.4,1579.9,1562.8,1550.45,1579.95,1603.8
19-11-2003 00:00,1540.6,1564.4,1579.9,1562.8,1550.45,1579.95
20-11-2003 00:00,1522.3,1540.6,1564.4,1579.9,1562.8,1550.45
21-11-2003 00:00,1540.7,1522.3,1540.6,1564.4,1579.9,1562.8
24-11-2003 00:00,1543.9,1540.7,1522.3,1540.6,1564.4,1579.9
25-11-2003 00:00,1568.65,1543.9,1540.7,1522.3,1540.6,1564.4
27-11-2003 00:00,1598.35,1568.65,1543.9,1540.7,1522.3,1540.6
28-11-2003 00:00,1615.25,1598.35,1568.65,1543.9,1540.7,1522.3
01-12-2003 00:00,1657.65,1615.25,1598.35,1568.65,1543.9,1540.7
02-12-2003 00:00,1658.5,1657.65,1615.25,1598.35,1568.65,1543.9
03-12-2003 00:00,1670.5,1658.5,1657.65,1615.25,1598.35,1568.65
04-12-2003 00:00,1675.2,1670.5,1658.5,1657.65,1615.25,1598.35
05-12-2003 00:00,1645.8,1675.2,1670.5,1658.5,1657.65,1615.25
08-12-2003 00:00,1646.25,1645.8,1675.2,1670.5,1658.5,1657.65
09-12-2003 00:00,1675.85,1646.25,1645.8,1675.2,1670.5,1658.5
10-12-2003 00:00,1686.9,1675.85,1646.25,1645.8,1675.2,1670.5
11-12-2003 00:00,1695.4,1686.9,1675.85,1646.25,1645.8,1675.2
12-12-2003 00:00,1698.9,1695.4,1686.9,1675.85,1646.25,1645.8
15-12-2003 00:00,1723.95,1698.9,1695.4,1686.9,1675.85,1646.25
16-12-2003 00:00,1736.25,1723.95,1698.9,1695.4,1686.9,1675.85
17-12-2003 00:00,1733.25,1736.25,1723.95,1698.9,1695.4,1686.9
18-12-2003 00:00,1756.1,1733.25,1736.25,1723.95,1698.9,1695.4
19-12-2003 00:00,1778.55,1756.1,1733.25,1736.25,1723.95,1698.9
22-12-2003 00:00,1789.15,1778.55,1756.1,1733.25,1736.25,1723.95
23-12-2003 00:00,1780.3,1789.15,1778.55,1756.1,1733.25,1736.25
24-12-2003 00:00,1808.7,1780.3,1789.15,1778.55,1756.1,1733.25
26-12-2003 00:00,1837.05,1808.7,1780.3,1789.15,1778.55,1756.1
29-12-2003 00:00,1874.05,1837.05,1808.7,1780.3,1789.15,1778.55
30-12-2003 00:00,1873.25,1874.05,1837.05,1808.7,1780.3,1789.15
31-12-2003 00:00,1879.75,1873.25,1874.05,1837.05,1808.7,1780.3
01-01-2004 00:00,1912.25,1879.75,1873.25,1874.05,1837.05,1808.7
02-01-2004 00:00,1946.05,1912.25,1879.75,1873.25,1874.05,1837.05
05-01-2004 00:00,1955,1946.05,1912.25,1879.75,1873.25,1874.05
06-01-2004 00:00,1926.7,1955,1946.05,1912.25,1879.75,1873.25
07-01-2004 00:00,1916.75,1926.7,1955,1946.05,1912.25,1879.75
08-01-2004 00:00,1968.55,1916.75,1926.7,1955,1946.05,1912.25
09-01-2004 00:00,1971.9,1968.55,1916.75,1926.7,1955,1946.05
12-01-2004 00:00,1945.6,1971.9,1968.55,1916.75,1926.7,1955
13-01-2004 00:00,1963.6,1945.6,1971.9,1968.55,1916.75,1926.7
14-01-2004 00:00,1982.15,1963.6,1945.6,1971.9,1968.55,1916.75
15-01-2004 00:00,1944.45,1982.15,1963.6,1945.6,1971.9,1968.55
16-01-2004 00:00,1900.65,1944.45,1982.15,1963.6,1945.6,1971.9
19-01-2004 00:00,1935.35,1900.65,1944.45,1982.15,1963.6,1945.6
20-01-2004 00:00,1893.25,1935.35,1900.65,1944.45,1982.15,1963.6
21-01-2004 00:00,1824.6,1893.25,1935.35,1900.65,1944.45,1982.15
22-01-2004 00:00,1770.5,1824.6,1893.25,1935.35,1900.65,1944.45
23-01-2004 00:00,1847.55,1770.5,1824.6,1893.25,1935.35,1900.65
27-01-2004 00:00,1904.7,1847.55,1770.5,1824.6,1893.25,1935.35
28-01-2004 00:00,1863.1,1904.7,1847.55,1770.5,1824.6,1893.25
29-01-2004 00:00,1843.6,1863.1,1904.7,1847.55,1770.5,1824.6
30-01-2004 00:00,1809.75,1843.6,1863.1,1904.7,1847.55,1770.5
03-02-2004 00:00,1769,1809.75,1843.6,1863.1,1904.7,1847.55
04-02-2004 00:00,1822.2,1769,1809.75,1843.6,1863.1,1904.7
05-02-2004 00:00,1804.5,1822.2,1769,1809.75,1843.6,1863.1
06-02-2004 00:00,1833.65,1804.5,1822.2,1769,1809.75,1843.6
09-02-2004 00:00,1880.7,1833.65,1804.5,1822.2,1769,1809.75
10-02-2004 00:00,1880.75,1880.7,1833.65,1804.5,1822.2,1769
11-02-2004 00:00,1891.5,1880.75,1880.7,1833.65,1804.5,1822.2
12-02-2004 00:00,1885.3,1891.5,1880.75,1880.7,1833.65,1804.5
13-02-2004 00:00,1913.6,1885.3,1891.5,1880.75,1880.7,1833.65
16-02-2004 00:00,1913.55,1913.6,1885.3,1891.5,1880.75,1880.7
17-02-2004 00:00,1920.1,1913.55,1913.6,1885.3,1891.5,1880.75
18-02-2004 00:00,1916.45,1920.1,1913.55,1913.6,1885.3,1891.5
19-02-2004 00:00,1858.3,1916.45,1920.1,1913.55,1913.6,1885.3
20-02-2004 00:00,1852.65,1858.3,1916.45,1920.1,1913.55,1913.6
23-02-2004 00:00,1808.2,1852.65,1858.3,1916.45,1920.1,1913.55
24-02-2004 00:00,1821.35,1808.2,1852.65,1858.3,1916.45,1920.1
25-02-2004 00:00,1786.8,1821.35,1808.2,1852.65,1858.3,1916.45
26-02-2004 00:00,1765.8,1786.8,1821.35,1808.2,1852.65,1858.3
27-02-2004 00:00,1800.3,1765.8,1786.8,1821.35,1808.2,1852.65
01-03-2004 00:00,1852.7,1800.3,1765.8,1786.8,1821.35,1808.2
03-03-2004 00:00,1860.4,1852.7,1800.3,1765.8,1786.8,1821.35
04-03-2004 00:00,1843.85,1860.4,1852.7,1800.3,1765.8,1786.8
05-03-2004 00:00,1867.7,1843.85,1860.4,1852.7,1800.3,1765.8
08-03-2004 00:00,1885.25,1867.7,1843.85,1860.4,1852.7,1800.3
09-03-2004 00:00,1866.05,1885.25,1867.7,1843.85,1860.4,1852.7
10-03-2004 00:00,1844.35,1866.05,1885.25,1867.7,1843.85,1860.4
11-03-2004 00:00,1805.4,1844.35,1866.05,1885.25,1867.7,1843.85
12-03-2004 00:00,1812.2,1805.4,1844.35,1866.05,1885.25,1867.7
15-03-2004 00:00,1763.4,1812.2,1805.4,1844.35,1866.05,1885.25
16-03-2004 00:00,1749.35,1763.4,1812.2,1805.4,1844.35,1866.05
17-03-2004 00:00,1749.85,1749.35,1763.4,1812.2,1805.4,1844.35
18-03-2004 00:00,1716.65,1749.85,1749.35,1763.4,1812.2,1805.4
19-03-2004 00:00,1725.1,1716.65,1749.85,1749.35,1763.4,1812.2
22-03-2004 00:00,1685,1725.1,1716.65,1749.85,1749.35,1763.4
23-03-2004 00:00,1696.4,1685,1725.1,1716.65,1749.85,1749.35
24-03-2004 00:00,1692.1,1696.4,1685,1725.1,1716.65,1749.85
25-03-2004 00:00,1704.45,1692.1,1696.4,1685,1725.1,1716.65
26-03-2004 00:00,1747.5,1704.45,1692.1,1696.4,1685,1725.1
29-03-2004 00:00,1762.05,1747.5,1704.45,1692.1,1696.4,1685
30-03-2004 00:00,1750.15,1762.05,1747.5,1704.45,1692.1,1696.4
31-03-2004 00:00,1771.9,1750.15,1762.05,1747.5,1704.45,1692.1
01-04-2004 00:00,1819.65,1771.9,1750.15,1762.05,1747.5,1704.45
02-04-2004 00:00,1841.1,1819.65,1771.9,1750.15,1762.05,1747.5
05-04-2004 00:00,1856.6,1841.1,1819.65,1771.9,1750.15,1762.05
06-04-2004 00:00,1851.15,1856.6,1841.1,1819.65,1771.9,1750.15
07-04-2004 00:00,1848.7,1851.15,1856.6,1841.1,1819.65,1771.9
08-04-2004 00:00,1853.55,1848.7,1851.15,1856.6,1841.1,1819.65
12-04-2004 00:00,1838.2,1853.55,1848.7,1851.15,1856.6,1841.1
13-04-2004 00:00,1878.45,1838.2,1853.55,1848.7,1851.15,1856.6
15-04-2004 00:00,1861.95,1878.45,1838.2,1853.55,1848.7,1851.15
16-04-2004 00:00,1868.95,1861.95,1878.45,1838.2,1853.55,1848.7
17-04-2004 00:00,1868.1,1868.95,1861.95,1878.45,1838.2,1853.55
19-04-2004 00:00,1844.05,1868.1,1868.95,1861.95,1878.45,1838.2
20-04-2004 00:00,1844.25,1844.05,1868.1,1868.95,1861.95,1878.45
21-04-2004 00:00,1873.35,1844.25,1844.05,1868.1,1868.95,1861.95
22-04-2004 00:00,1889.55,1873.35,1844.25,1844.05,1868.1,1868.95
23-04-2004 00:00,1892.45,1889.55,1873.35,1844.25,1844.05,1868.1
27-04-2004 00:00,1817.25,1892.45,1889.55,1873.35,1844.25,1844.05
28-04-2004 00:00,1816.55,1817.25,1892.45,1889.55,1873.35,1844.25
29-04-2004 00:00,1808.95,1816.55,1817.25,1892.45,1889.55,1873.35
30-04-2004 00:00,1796.1,1808.95,1816.55,1817.25,1892.45,1889.55
03-05-2004 00:00,1766.7,1796.1,1808.95,1816.55,1817.25,1892.45
04-05-2004 00:00,1793.1,1766.7,1796.1,1808.95,1816.55,1817.25
05-05-2004 00:00,1809.9,1793.1,1766.7,1796.1,1808.95,1816.55
06-05-2004 00:00,1832.8,1809.9,1793.1,1766.7,1796.1,1808.95
07-05-2004 00:00,1804.45,1832.8,1809.9,1793.1,1766.7,1796.1
10-05-2004 00:00,1769.1,1804.45,1832.8,1809.9,1793.1,1766.7
11-05-2004 00:00,1699.45,1769.1,1804.45,1832.8,1809.9,1793.1
12-05-2004 00:00,1711.1,1699.45,1769.1,1804.45,1832.8,1809.9
13-05-2004 00:00,1717.5,1711.1,1699.45,1769.1,1804.45,1832.8
14-05-2004 00:00,1582.4,1717.5,1711.1,1699.45,1769.1,1804.45
17-05-2004 00:00,1388.75,1582.4,1717.5,1711.1,1699.45,1769.1
18-05-2004 00:00,1503.95,1388.75,1582.4,1717.5,1711.1,1699.45
19-05-2004 00:00,1567.85,1503.95,1388.75,1582.4,1717.5,1711.1
20-05-2004 00:00,1543.85,1567.85,1503.95,1388.75,1582.4,1717.5
21-05-2004 00:00,1560.2,1543.85,1567.85,1503.95,1388.75,1582.4
24-05-2004 00:00,1608.85,1560.2,1543.85,1567.85,1503.95,1388.75
25-05-2004 00:00,1606.7,1608.85,1560.2,1543.85,1567.85,1503.95
26-05-2004 00:00,1598.8,1606.7,1608.85,1560.2,1543.85,1567.85
27-05-2004 00:00,1586.4,1598.8,1606.7,1608.85,1560.2,1543.85
28-05-2004 00:00,1508.75,1586.4,1598.8,1606.7,1608.85,1560.2
31-05-2004 00:00,1483.6,1508.75,1586.4,1598.8,1606.7,1608.85
01-06-2004 00:00,1507.9,1483.6,1508.75,1586.4,1598.8,1606.7
02-06-2004 00:00,1535.2,1507.9,1483.6,1508.75,1586.4,1598.8
03-06-2004 00:00,1495.1,1535.2,1507.9,1483.6,1508.75,1586.4
04-06-2004 00:00,1521.1,1495.1,1535.2,1507.9,1483.6,1508.75
07-06-2004 00:00,1542.55,1521.1,1495.1,1535.2,1507.9,1483.6
08-06-2004 00:00,1550.55,1542.55,1521.1,1495.1,1535.2,1507.9
09-06-2004 00:00,1548.3,1550.55,1542.55,1521.1,1495.1,1535.2
10-06-2004 00:00,1544.75,1548.3,1550.55,1542.55,1521.1,1495.1
11-06-2004 00:00,1508.45,1544.75,1548.3,1550.55,1542.55,1521.1
14-06-2004 00:00,1481.35,1508.45,1544.75,1548.3,1550.55,1542.55
15-06-2004 00:00,1501,1481.35,1508.45,1544.75,1548.3,1550.55
16-06-2004 00:00,1494.75,1501,1481.35,1508.45,1544.75,1548.3
17-06-2004 00:00,1512.05,1494.75,1501,1481.35,1508.45,1544.75
18-06-2004 00:00,1491.2,1512.05,1494.75,1501,1481.35,1508.45
21-06-2004 00:00,1482,1491.2,1512.05,1494.75,1501,1481.35
22-06-2004 00:00,1474.7,1482,1491.2,1512.05,1494.75,1501
23-06-2004 00:00,1446.1,1474.7,1482,1491.2,1512.05,1494.75
24-06-2004 00:00,1470.75,1446.1,1474.7,1482,1491.2,1512.05
25-06-2004 00:00,1488.5,1470.75,1446.1,1474.7,1482,1491.2
28-06-2004 00:00,1514.35,1488.5,1470.75,1446.1,1474.7,1482
29-06-2004 00:00,1518.3,1514.35,1488.5,1470.75,1446.1,1474.7
30-06-2004 00:00,1505.6,1518.3,1514.35,1488.5,1470.75,1446.1
01-07-2004 00:00,1537.2,1505.6,1518.3,1514.35,1488.5,1470.75
02-07-2004 00:00,1537.5,1537.2,1505.6,1518.3,1514.35,1488.5
05-07-2004 00:00,1526.85,1537.5,1537.2,1505.6,1518.3,1514.35
06-07-2004 00:00,1558.25,1526.85,1537.5,1537.2,1505.6,1518.3
07-07-2004 00:00,1566.8,1558.25,1526.85,1537.5,1537.2,1505.6
08-07-2004 00:00,1518.15,1566.8,1558.25,1526.85,1537.5,1537.2
09-07-2004 00:00,1553.2,1518.15,1566.8,1558.25,1526.85,1537.5
12-07-2004 00:00,1556.95,1553.2,1518.15,1566.8,1558.25,1526.85
13-07-2004 00:00,1539.3,1556.95,1553.2,1518.15,1566.8,1558.25
14-07-2004 00:00,1522.75,1539.3,1556.95,1553.2,1518.15,1566.8
15-07-2004 00:00,1539.4,1522.75,1539.3,1556.95,1553.2,1518.15
16-07-2004 00:00,1558.8,1539.4,1522.75,1539.3,1556.95,1553.2
19-07-2004 00:00,1571.6,1558.8,1539.4,1522.75,1539.3,1556.95
20-07-2004 00:00,1566.1,1571.6,1558.8,1539.4,1522.75,1539.3
21-07-2004 00:00,1581.4,1566.1,1571.6,1558.8,1539.4,1522.75
22-07-2004 00:00,1598.1,1581.4,1566.1,1571.6,1558.8,1539.4
23-07-2004 00:00,1601.6,1598.1,1581.4,1566.1,1571.6,1558.8
26-07-2004 00:00,1618,1601.6,1598.1,1581.4,1566.1,1571.6
27-07-2004 00:00,1600.75,1618,1601.6,1598.1,1581.4,1566.1
28-07-2004 00:00,1594.15,1600.75,1618,1601.6,1598.1,1581.4
29-07-2004 00:00,1618.7,1594.15,1600.75,1618,1601.6,1598.1
30-07-2004 00:00,1632.3,1618.7,1594.15,1600.75,1618,1601.6
02-08-2004 00:00,1639.05,1632.3,1618.7,1594.15,1600.75,1618
03-08-2004 00:00,1630.6,1639.05,1632.3,1618.7,1594.15,1600.75
04-08-2004 00:00,1626.55,1630.6,1639.05,1632.3,1618.7,1594.15
05-08-2004 00:00,1654.95,1626.55,1630.6,1639.05,1632.3,1618.7
06-08-2004 00:00,1633.4,1654.95,1626.55,1630.6,1639.05,1632.3
09-08-2004 00:00,1642.6,1633.4,1654.95,1626.55,1630.6,1639.05
10-08-2004 00:00,1652.15,1642.6,1633.4,1654.95,1626.55,1630.6
11-08-2004 00:00,1621.6,1652.15,1642.6,1633.4,1654.95,1626.55
12-08-2004 00:00,1607.2,1621.6,1652.15,1642.6,1633.4,1654.95
13-08-2004 00:00,1598.2,1607.2,1621.6,1652.15,1642.6,1633.4
16-08-2004 00:00,1599.15,1598.2,1607.2,1621.6,1652.15,1642.6
17-08-2004 00:00,1604.35,1599.15,1598.2,1607.2,1621.6,1652.15
18-08-2004 00:00,1581.8,1604.35,1599.15,1598.2,1607.2,1621.6
19-08-2004 00:00,1609.2,1581.8,1604.35,1599.15,1598.2,1607.2
20-08-2004 00:00,1590.35,1609.2,1581.8,1604.35,1599.15,1598.2
23-08-2004 00:00,1578.2,1590.35,1609.2,1581.8,1604.35,1599.15
24-08-2004 00:00,1591.6,1578.2,1590.35,1609.2,1581.8,1604.35
25-08-2004 00:00,1595.7,1591.6,1578.2,1590.35,1609.2,1581.8
26-08-2004 00:00,1610.75,1595.7,1591.6,1578.2,1590.35,1609.2
27-08-2004 00:00,1609,1610.75,1595.7,1591.6,1578.2,1590.35
30-08-2004 00:00,1628.45,1609,1610.75,1595.7,1591.6,1578.2
31-08-2004 00:00,1631.75,1628.45,1609,1610.75,1595.7,1591.6
01-09-2004 00:00,1635.45,1631.75,1628.45,1609,1610.75,1595.7
02-09-2004 00:00,1629.3,1635.45,1631.75,1628.45,1609,1610.75
03-09-2004 00:00,1634.1,1629.3,1635.45,1631.75,1628.45,1609
06-09-2004 00:00,1644,1634.1,1629.3,1635.45,1631.75,1628.45
07-09-2004 00:00,1650.15,1644,1634.1,1629.3,1635.45,1631.75
08-09-2004 00:00,1656.25,1650.15,1644,1634.1,1629.3,1635.45
09-09-2004 00:00,1649,1656.25,1650.15,1644,1634.1,1629.3
10-09-2004 00:00,1668.75,1649,1656.25,1650.15,1644,1634.1
13-09-2004 00:00,1675.2,1668.75,1649,1656.25,1650.15,1644
14-09-2004 00:00,1685.55,1675.2,1668.75,1649,1656.25,1650.15
15-09-2004 00:00,1683.2,1685.55,1675.2,1668.75,1649,1656.25
16-09-2004 00:00,1705.7,1683.2,1685.55,1675.2,1668.75,1649
17-09-2004 00:00,1733.65,1705.7,1683.2,1685.55,1675.2,1668.75
20-09-2004 00:00,1728.8,1733.65,1705.7,1683.2,1685.55,1675.2
21-09-2004 00:00,1750.2,1728.8,1733.65,1705.7,1683.2,1685.55
22-09-2004 00:00,1753.9,1750.2,1728.8,1733.65,1705.7,1683.2
23-09-2004 00:00,1726.15,1753.9,1750.2,1728.8,1733.65,1705.7
24-09-2004 00:00,1722.5,1726.15,1753.9,1750.2,1728.8,1733.65
27-09-2004 00:00,1717.5,1722.5,1726.15,1753.9,1750.2,1728.8
28-09-2004 00:00,1700.25,1717.5,1722.5,1726.15,1753.9,1750.2
29-09-2004 00:00,1727.95,1700.25,1717.5,1722.5,1726.15,1753.9
30-09-2004 00:00,1745.5,1727.95,1700.25,1717.5,1722.5,1726.15
01-10-2004 00:00,1775.15,1745.5,1727.95,1700.25,1717.5,1722.5
04-10-2004 00:00,1805.65,1775.15,1745.5,1727.95,1700.25,1717.5
05-10-2004 00:00,1812.45,1805.65,1775.15,1745.5,1727.95,1700.25
06-10-2004 00:00,1794.9,1812.45,1805.65,1775.15,1745.5,1727.95
07-10-2004 00:00,1815.7,1794.9,1812.45,1805.65,1775.15,1745.5
08-10-2004 00:00,1820.2,1815.7,1794.9,1812.45,1805.65,1775.15
09-10-2004 00:00,1817.8,1820.2,1815.7,1794.9,1812.45,1805.65
11-10-2004 00:00,1807.75,1817.8,1820.2,1815.7,1794.9,1812.45
12-10-2004 00:00,1786.9,1807.75,1817.8,1820.2,1815.7,1794.9
14-10-2004 00:00,1794.75,1786.9,1807.75,1817.8,1820.2,1815.7
15-10-2004 00:00,1795,1794.75,1786.9,1807.75,1817.8,1820.2
18-10-2004 00:00,1786,1795,1794.75,1786.9,1807.75,1817.8
19-10-2004 00:00,1808.4,1786,1795,1794.75,1786.9,1807.75
20-10-2004 00:00,1790.05,1808.4,1786,1795,1794.75,1786.9
21-10-2004 00:00,1779.75,1790.05,1808.4,1786,1795,1794.75
25-10-2004 00:00,1757.25,1779.75,1790.05,1808.4,1786,1795
26-10-2004 00:00,1781.05,1757.25,1779.75,1790.05,1808.4,1786
27-10-2004 00:00,1783.85,1781.05,1757.25,1779.75,1790.05,1808.4
28-10-2004 00:00,1800.1,1783.85,1781.05,1757.25,1779.75,1790.05
29-10-2004 00:00,1786.9,1800.1,1783.85,1781.05,1757.25,1779.75
01-11-2004 00:00,1797.75,1786.9,1800.1,1783.85,1781.05,1757.25
02-11-2004 00:00,1813.7,1797.75,1786.9,1800.1,1783.85,1781.05
03-11-2004 00:00,1837.4,1813.7,1797.75,1786.9,1800.1,1783.85
04-11-2004 00:00,1834.85,1837.4,1813.7,1797.75,1786.9,1800.1
05-11-2004 00:00,1852.3,1834.85,1837.4,1813.7,1797.75,1786.9
08-11-2004 00:00,1862.8,1852.3,1834.85,1837.4,1813.7,1797.75
09-11-2004 00:00,1858.75,1862.8,1852.3,1834.85,1837.4,1813.7
10-11-2004 00:00,1876.1,1858.75,1862.8,1852.3,1834.85,1837.4
